"","uid","domainID","siteID","namedLocation","collectDate","sampleID","sampleCode","batchID","sampleCondition","laboratoryName","analysisDate","analyzedBy","sampleType","replicate","sampleVolumeFiltered","filterSize","percentFilterAnalyzed","analyte","analyteConcentration","plantAlgaeLabUnits","testMethod","method","acidTreatment","externalRemarks","externalLabDataQF","publicationDate","release"
"435","66259967-d90a-47d7-b678-7b44b8be72b0","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.2.CNSB.1","A00000115308","21-102","condition ok","SIRFER Lab at University of Utah",2021-06-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"carbon",53524.64,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221128T212555Z","PROVISIONAL"
"436","7b119f93-137f-4b77-b217-8a4390d7f1ec","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.8.CNSA.1","A00000115415","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"nitrogen",5010.29,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"437","e4d57254-8936-45f3-b3a4-f03ed3e62b05","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.5.CNSA.1","A00000115419","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"d15N",1.06,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"438","79c76165-9880-4212-85f4-0f726918f85a","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.6.CNSA.1","A00000115402","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"d13C",-24.35,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"439","fb334e45-867f-4e15-a248-f5c1d8533db2","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.3.CNSA.1","A00000115421","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"d34S",6.25,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"440","c0f183f8-da38-4dc0-afd5-631f1bf9ee68","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.4.CNSB.1","A00000115420","21-102","condition ok","SIRFER Lab at University of Utah",2021-06-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"carbon",64590.63,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221128T212555Z","PROVISIONAL"
"441","eb890e44-027c-4ffc-89ff-afe340b9953e","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.6.CNSA.1","A00000115402","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"d15N",0.66,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"442","b7301b08-e9e2-47bb-9ef3-dd4048c4470b","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.4.CNSA.1","A00000115404","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"nitrogen",7136.07,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"443","e419fab0-fed6-4225-8f37-2731c2009191","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.8.CNSB.1","A00000115386","21-102","condition ok","SIRFER Lab at University of Utah",2021-06-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"carbon",39108.82,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221128T212555Z","PROVISIONAL"
"444","ee3da935-c349-429e-b412-ba1d46e3bfbd","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.7.CNSB.1","A00000115387","21-102","condition ok","SIRFER Lab at University of Utah",2021-06-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"d13C",-25.77,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221128T212555Z","PROVISIONAL"
"445","1d638818-8706-4fb8-b2c5-1164f047d6c8","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.3.CNSA.1","A00000115421","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"carbon",39165.76,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"446","abe32856-cd65-4ffd-830a-6c0ff0913d47","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.3.CNSB.1","A00000115390","21-102","condition ok","SIRFER Lab at University of Utah",2021-06-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"d13C",-27.31,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221128T212555Z","PROVISIONAL"
"447","a33521d8-69f5-4b99-9dc8-bcb1f0e132c1","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.8.CNSA.1","A00000115415","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"d15N",0.72,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"448","17f25a9d-d7cf-42e5-9b47-b15cef56469f","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.2.REP2.CNSA.2","A00000115360","21-102","condition ok","SIRFER Lab at University of Utah",2021-07-06,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"sulfur",412.56,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"449","085757da-4ce9-478e-adac-ea8f72e92601","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.5.CNSB.1","A00000115418","21-102","condition ok","SIRFER Lab at University of Utah",2021-06-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"d13C",-22.53,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221128T212555Z","PROVISIONAL"
"450","4f4da8b0-0f64-4ed0-855c-7094223af090","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.6.CNSB.1","A00000115401","21-102","condition ok","SIRFER Lab at University of Utah",2021-06-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"d13C",-25.73,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221128T212555Z","PROVISIONAL"
"451","2938b024-3550-40f4-b521-65d2ecabdab4","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.7.CNSA.1","A00000115388","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"nitrogen",4594.96,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"452","a5eca639-7e48-4841-b7e1-ce10332e40f5","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.2.REP2.CNSA.2","A00000115360","21-102","condition ok","SIRFER Lab at University of Utah",2021-07-06,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"d13C",-25.57,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"453","9f7899eb-4b00-44f9-8925-748b095fecac","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.1.CNSA.1","A00000115392","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"d13C",-25.13,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"454","bed66761-7dad-4e3a-8d6f-0beb22896115","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.7.CNSA.1","A00000115388","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"sulfur",123.13,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"455","239f7d29-7d8c-4940-9f8d-0a574820fb56","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.2.REP2.CNSB.2","A00000115376","21-102","condition ok","SIRFER Lab at University of Utah",2021-08-03,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"carbon",54732.11,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221128T212555Z","PROVISIONAL"
"456","2b61276b-80f0-4479-aea0-5b4f8c58d8a5","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.8.CNSA.1","A00000115415","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"d34S",6.52,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"457","96cab062-a18f-4015-beff-5761b167eb16","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.6.CNSA.1","A00000115402","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"sulfur",163.68,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"458","1d7e0700-34ab-466e-a91c-92c0ba96c369","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.5.CNSA.1","A00000115419","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"nitrogen",10338.66,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"459","4903e4c3-3d39-460c-ba40-953904ddf6bb","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.1.CNSA.1","A00000115392","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"sulfur",188.79,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"460","4897baa6-b9f6-4441-b185-a4ee63bbeba5","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.2.CNSA.1","A00000115309","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"sulfur",426.23,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"461","25e80361-d581-4635-a985-abdca5c257d5","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.6.CNSB.1","A00000115401","21-102","condition ok","SIRFER Lab at University of Utah",2021-06-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"carbon",30466.35,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221128T212555Z","PROVISIONAL"
"462","a2506631-b153-4ea0-8542-6b7aae3af885","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.5.CNSB.1","A00000115418","21-102","condition ok","SIRFER Lab at University of Utah",2021-06-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"carbon",82004.71,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221128T212555Z","PROVISIONAL"
"463","0e39d2b4-f66c-4ad5-b623-fb12f7a59318","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.6.CNSA.1","A00000115402","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"nitrogen",3745.21,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"464","2d760059-6e25-4fbc-9312-9695bf354570","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.3.CNSA.1","A00000115421","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"d13C",-25.98,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"465","afc1ed3d-09fe-4417-8f1c-090e9612e6b9","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.6.CNSA.1","A00000115402","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"d34S",7.97,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"466","143aeed1-4998-4784-9643-c33bbb472b30","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.1.CNSA.1","A00000115392","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"nitrogen",5800.61,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"467","408a03d5-7282-459a-8b9e-257828718232","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.3.CNSB.1","A00000115390","21-102","condition ok","SIRFER Lab at University of Utah",2021-06-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"carbon",22454.74,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221128T212555Z","PROVISIONAL"
"468","d4124492-eec4-4bf5-b9e4-993cf4501672","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.1.CNSA.1","A00000115392","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"d34S",11.02,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"469","077a37c8-d81a-4428-b4f7-29fe782a43e4","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.8.CNSA.1","A00000115415","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"sulfur",307.83,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"470","7e4bc49b-10a4-45e7-ae84-32901e2b6fd3","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.6.CNSA.1","A00000115402","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"carbon",36645.6,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"471","86df6d0a-2302-4ad3-bfa4-384f1386019d","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.2.CNSB.1","A00000115308","21-102","condition ok","SIRFER Lab at University of Utah",2021-06-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"d13C",-25.56,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221128T212555Z","PROVISIONAL"
"472","f5950bd4-d184-49a9-b2a4-dc8ccd5c8de9","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.8.CNSB.1","A00000115386","21-102","condition ok","SIRFER Lab at University of Utah",2021-06-02,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"d13C",-26.65,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","Y",NA,NA,"20221128T212555Z","PROVISIONAL"
"473","edce04f7-6997-4f54-87a8-54ad848d4218","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.2.REP2.CNSA.2","A00000115360","21-102","condition ok","SIRFER Lab at University of Utah",2021-07-06,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"nitrogen",5022.53,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"474","292bc480-a83f-49d8-8207-feba307f9897","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.8.CNSA.1","A00000115415","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"carbon",47690.29,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"475","a61cbd1c-8ed7-4bae-8769-8af768bd490b","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.2.CNSA.1","A00000115309","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"d13C",-25.4,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"476","f0cf09cc-8a6c-4f18-80eb-e5f44e074717","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.3.CNSA.1","A00000115421","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"d15N",0.47,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"477","e4c205f2-762f-4527-9442-fb0766f356c2","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.5.CNSA.1","A00000115419","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"d34S",7.89,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"478","bd32b52e-84cb-41c6-959f-5aa901e32d73","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.3.CNSA.1","A00000115421","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",12,25,100,"sulfur",130.18,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"479","71c9aee2-9f21-49e9-bcb0-392c862b4081","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.4.CNSA.1","A00000115404","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"d34S",11.02,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"480","6f3ae0d4-8449-485f-bf91-01b667912302","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.5.CNSA.1","A00000115419","21-102","condition ok","SIRFER Lab at University of Utah",2021-05-12,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"sulfur",958.68,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"481","65ab6157-a814-4e40-ae04-57ca408e4e6a","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.2.REP2.CNSA.2","A00000115360","21-102","condition ok","SIRFER Lab at University of Utah",2021-07-06,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"d15N",1.92,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T212555Z","PROVISIONAL"
"482","002ebf73-d78a-48d1-b500-30e561a450b5","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.4.CHL/PHEO.1","B00000038756","PHEO080520A","condition ok","Great Lakes Environmental Center, Inc.",2020-08-05,"4CajRO/thb0=","chlorophyll/pheophytin","1",2,25,100,"pheophytin",435.24,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T212555Z","PROVISIONAL"
"483","d97aa980-1ef8-4c38-8118-44b41c342a96","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.5.CHL/PHEO.1","B00000038760","CA080520A","condition ok","Great Lakes Environmental Center, Inc.",2020-08-05,"4CajRO/thb0=","chlorophyll/pheophytin","1",2,25,100,"chlorophyll a",473.99,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T212555Z","PROVISIONAL"
"484","827846b8-d8b8-45a3-93c3-3b6cff8dd23d","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.2.CHL/PHEO.1","B00000038757","CA080520A","condition ok","Great Lakes Environmental Center, Inc.",2020-08-05,"4CajRO/thb0=","chlorophyll/pheophytin","1",2,25,100,"chlorophyll a",151.68,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T212555Z","PROVISIONAL"
"485","6151cc71-466b-423a-bcbe-afd164c97c1c","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.8.CHL/PHEO.1","B00000038763","PHEO080520A","condition ok","Great Lakes Environmental Center, Inc.",2020-08-05,"4CajRO/thb0=","chlorophyll/pheophytin","1",2,25,100,"pheophytin",476.47,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T212555Z","PROVISIONAL"
"486","b8f3713d-9a70-4a5f-84a6-cbb81cbc7d6b","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.2.CHL/PHEO.1","B00000038757","PHEO080520A","condition ok","Great Lakes Environmental Center, Inc.",2020-08-05,"4CajRO/thb0=","chlorophyll/pheophytin","1",2,25,100,"pheophytin",275.23,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T212555Z","PROVISIONAL"
"487","cb154067-b236-4569-9eae-8640e427e291","D12","BLDE","BLDE.AOS.S2",2020-07-28,"BLDE.20200728.SESTON.9.CHL/PHEO.1","B00000038787","CA080520A","condition ok","Great Lakes Environmental Center, Inc.",2020-08-05,"4CajRO/thb0=","chlorophyll/pheophytin","1",200,25,100,"chlorophyll a",1.72,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T212555Z","PROVISIONAL"
"488","8233270d-71d5-40b2-88e1-4b803961bf5f","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.3.CHL/PHEO.1","B00000038759","PHEO080520A","condition ok","Great Lakes Environmental Center, Inc.",2020-08-05,"4CajRO/thb0=","chlorophyll/pheophytin","1",2,25,100,"pheophytin",175.4,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T212555Z","PROVISIONAL"
"489","aaa81150-3a49-41ea-8658-60aeebaa0ea3","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.6.CHL/PHEO.1","B00000038761","CA080520A","condition ok","Great Lakes Environmental Center, Inc.",2020-08-05,"4CajRO/thb0=","chlorophyll/pheophytin","1",2,25,100,"chlorophyll a",156.85,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T212555Z","PROVISIONAL"
"490","c8288211-65fd-4176-a68f-9d84af3dac82","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.5.CHL/PHEO.1","B00000038760","PHEO080520A","condition ok","Great Lakes Environmental Center, Inc.",2020-08-05,"4CajRO/thb0=","chlorophyll/pheophytin","1",2,25,100,"pheophytin",333.41,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T212555Z","PROVISIONAL"
"491","7c0605f3-600c-4503-a88c-77f08ee9adcb","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.7.CHL/PHEO.1","B00000038762","PHEO080520A","condition ok","Great Lakes Environmental Center, Inc.",2020-08-05,"4CajRO/thb0=","chlorophyll/pheophytin","1",2,25,100,"pheophytin",139.86,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T212555Z","PROVISIONAL"
"492","67d63bf9-54fc-4705-89b6-e6cd4ec98432","D12","BLDE","BLDE.AOS.reach",2020-07-28,"BLDE.20200728.EPILITHON.1.CHL/PHEO.1","B00000038764","CA080520A","condition ok","Great Lakes Environmental Center, Inc.",2020-08-05,"4CajRO/thb0=","chlorophyll/pheophytin","1",2,25,100,"chlorophyll a",241.3,"microgramsPerLiter","GLEC_algalChlorophyll_V1","APHA 10200H",NA,NA,NA,"20221128T212555Z","PROVISIONAL"
